horodatage,utilisateur,source_ip,systeme,type_evenement,resultat
2026-04-04 08:47:43,t.robin,10.20.12.139,plateforme_data,connexion_reussie,succes
2026-04-04 08:47:53,e.blanc,10.20.1.80,active_directory,connexion_reussie,succes
2026-04-04 08:50:10,a.bernard,10.20.9.160,vpn,connexion_reussie,succes
2026-04-04 08:50:12,f.petit,10.20.11.20,scada,connexion_reussie,succes
2026-04-04 08:50:26,a.bernard,10.20.10.103,scada,connexion_reussie,succes
2026-04-04 08:51:54,s.leroy,10.20.10.27,portail_client,connexion_reussie,succes
2026-04-04 08:52:50,c.dubois,10.20.2.8,serveur_bi,connexion_reussie,succes
2026-04-04 08:53:13,e.blanc,10.20.10.233,portail_client,connexion_reussie,succes
2026-04-04 08:54:05,p.garcia,10.20.12.109,plateforme_data,connexion_reussie,succes
2026-04-04 08:54:48,svc_batch,10.20.11.178,vpn,connexion_reussie,succes
2026-04-04 08:55:45,f.petit,10.20.2.27,portail_client,acces_refuse,echec
2026-04-04 08:57:52,a.bernard,10.20.10.157,api_espace_client,connexion_reussie,succes
2026-04-04 08:58:34,prestataire_ext,10.20.4.51,plateforme_data,connexion_reussie,succes
2026-04-04 09:00:08,f.petit,10.20.10.72,plateforme_data,connexion_reussie,succes
2026-04-04 09:01:13,t.robin,10.20.12.132,serveur_bi,modification_config,succes
2026-04-04 09:01:46,m.roux,10.20.0.18,scada,connexion_reussie,succes
2026-04-04 09:01:53,l.henry,10.20.3.178,api_espace_client,connexion_reussie,succes
2026-04-04 09:04:15,p.garcia,10.20.3.84,plateforme_data,connexion_reussie,succes
2026-04-04 09:04:30,p.garcia,10.20.3.47,active_directory,connexion_echouee,echec
2026-04-04 09:04:32,e.blanc,10.20.4.223,active_directory,connexion_reussie,succes
2026-04-04 09:05:59,f.petit,10.20.8.110,vpn,connexion_reussie,succes
2026-04-04 09:06:45,a.bernard,10.20.4.241,portail_client,connexion_reussie,succes
2026-04-04 09:07:39,l.henry,10.20.6.87,scada,connexion_reussie,succes
2026-04-04 09:08:18,svc_batch,10.20.7.164,api_espace_client,connexion_reussie,succes
2026-04-04 09:08:26,p.garcia,10.20.0.10,api_espace_client,connexion_echouee,echec
2026-04-04 09:08:26,p.garcia,10.20.8.111,api_espace_client,connexion_reussie,succes
2026-04-04 09:09:46,admin.sys,10.20.8.78,scada,connexion_reussie,succes
2026-04-04 09:10:34,f.petit,10.20.1.135,api_espace_client,connexion_reussie,succes
2026-04-04 09:15:09,s.leroy,10.20.7.243,vpn,connexion_reussie,succes
2026-04-04 09:15:50,f.petit,10.20.8.29,portail_client,connexion_echouee,echec
2026-04-04 09:18:04,e.blanc,10.20.10.60,portail_client,connexion_reussie,succes
2026-04-04 09:20:45,l.henry,10.20.11.179,api_espace_client,connexion_reussie,succes
2026-04-04 09:22:33,m.roux,10.20.8.208,active_directory,connexion_echouee,echec
2026-04-04 09:26:46,s.leroy,10.20.3.15,api_espace_client,acces_refuse,echec
2026-04-04 09:27:24,svc_batch,10.20.2.49,portail_client,connexion_reussie,succes
2026-04-04 09:34:22,svc_batch,10.20.4.132,portail_client,connexion_reussie,succes
2026-04-04 09:34:27,j.morel,10.20.12.50,serveur_bi,connexion_reussie,succes
2026-04-04 09:36:33,p.garcia,10.20.0.18,serveur_bi,export_donnees,succes
2026-04-04 09:37:14,l.henry,10.20.5.253,scada,connexion_reussie,succes
2026-04-04 09:37:37,j.morel,10.20.4.126,scada,connexion_echouee,echec
2026-04-04 09:41:02,svc_batch,10.20.7.215,plateforme_data,connexion_reussie,succes
2026-04-04 09:41:58,m.roux,10.20.11.96,portail_client,connexion_reussie,succes
2026-04-04 09:42:07,l.henry,10.20.6.166,scada,connexion_reussie,succes
2026-04-04 09:43:15,c.dubois,10.20.4.120,portail_client,connexion_reussie,succes
2026-04-04 09:43:15,svc_batch,10.20.9.212,scada,acces_refuse,echec
2026-04-04 09:45:03,f.petit,10.20.6.98,active_directory,connexion_echouee,echec
2026-04-04 09:47:23,svc_batch,10.20.3.28,plateforme_data,connexion_reussie,succes
2026-04-04 09:48:31,n.faure,10.20.3.133,plateforme_data,connexion_reussie,succes
2026-04-04 09:49:03,m.roux,10.20.9.205,plateforme_data,connexion_reussie,succes
2026-04-04 09:49:49,e.blanc,10.20.3.250,api_espace_client,connexion_echouee,echec
2026-04-04 09:50:22,l.henry,10.20.4.161,portail_client,connexion_reussie,succes
2026-04-04 09:53:13,s.leroy,10.20.7.219,vpn,connexion_reussie,succes
2026-04-04 09:54:50,f.petit,10.20.7.226,vpn,connexion_reussie,succes
2026-04-04 09:58:27,admin.sys,10.20.2.118,serveur_bi,connexion_reussie,succes
2026-04-04 09:59:01,svc_batch,10.20.11.121,portail_client,connexion_reussie,succes
2026-04-04 10:01:00,f.petit,10.20.2.51,vpn,connexion_reussie,succes
2026-04-04 10:01:22,c.dubois,10.20.8.201,plateforme_data,connexion_reussie,succes
2026-04-04 10:02:30,t.robin,10.20.6.193,scada,connexion_reussie,succes
2026-04-04 10:04:08,a.bernard,10.20.4.102,vpn,connexion_reussie,succes
2026-04-04 10:04:33,t.robin,10.20.7.204,api_espace_client,connexion_reussie,succes
2026-04-04 10:06:03,t.robin,10.20.0.11,portail_client,connexion_reussie,succes
2026-04-04 10:07:06,t.robin,10.20.2.209,plateforme_data,connexion_reussie,succes
2026-04-04 10:07:44,c.dubois,10.20.4.74,scada,connexion_reussie,succes
2026-04-04 10:08:17,n.faure,10.20.3.85,scada,connexion_reussie,succes
2026-04-04 10:09:04,n.faure,10.20.12.202,serveur_bi,connexion_reussie,succes
2026-04-04 10:10:24,l.henry,10.20.5.60,portail_client,connexion_reussie,succes
2026-04-04 10:12:41,t.robin,10.20.12.30,serveur_bi,connexion_reussie,succes
2026-04-04 10:14:59,svc_batch,10.20.9.192,vpn,connexion_reussie,succes
2026-04-04 10:15:07,c.dubois,10.20.11.160,serveur_bi,connexion_reussie,succes
2026-04-04 10:15:18,p.garcia,10.20.4.113,portail_client,connexion_reussie,succes
2026-04-04 10:16:14,f.petit,10.20.0.83,active_directory,connexion_reussie,succes
2026-04-04 10:16:24,e.blanc,10.20.4.43,serveur_bi,connexion_reussie,succes
2026-04-04 10:17:55,n.faure,10.20.0.71,portail_client,connexion_reussie,succes
2026-04-04 10:23:47,e.blanc,10.20.8.155,vpn,connexion_reussie,succes
2026-04-04 10:29:30,n.faure,10.20.6.253,plateforme_data,connexion_reussie,succes
2026-04-04 10:29:33,n.faure,10.20.9.210,portail_client,connexion_reussie,succes
2026-04-04 10:30:45,n.faure,10.20.11.214,vpn,connexion_reussie,succes
2026-04-04 10:32:23,c.dubois,10.20.10.32,api_espace_client,export_donnees,succes
2026-04-04 10:33:35,m.roux,10.20.3.18,scada,connexion_reussie,succes
2026-04-04 10:35:26,c.dubois,10.20.12.63,scada,connexion_reussie,succes
2026-04-04 10:38:52,c.dubois,10.20.5.15,portail_client,connexion_reussie,succes
2026-04-04 10:40:08,svc_batch,10.20.12.85,api_espace_client,modification_config,succes
2026-04-04 10:40:45,a.bernard,10.20.9.27,scada,connexion_reussie,succes
2026-04-04 10:40:59,prestataire_ext,10.20.2.210,plateforme_data,connexion_reussie,succes
2026-04-04 10:41:02,s.leroy,10.20.12.119,plateforme_data,connexion_reussie,succes
2026-04-04 10:41:18,s.leroy,10.20.4.90,serveur_bi,modification_config,succes
2026-04-04 10:48:17,s.leroy,10.20.0.145,api_espace_client,connexion_reussie,succes
2026-04-04 10:49:20,m.roux,10.20.1.241,serveur_bi,connexion_reussie,succes
2026-04-04 10:49:56,j.morel,10.20.1.223,api_espace_client,connexion_echouee,echec
2026-04-04 10:51:35,svc_batch,10.20.6.234,active_directory,connexion_reussie,succes
2026-04-04 10:51:47,p.garcia,10.20.3.206,portail_client,connexion_reussie,succes
2026-04-04 10:53:29,n.faure,10.20.2.205,active_directory,connexion_reussie,succes
2026-04-04 10:55:22,t.robin,10.20.3.56,portail_client,connexion_reussie,succes
2026-04-04 10:56:38,admin.sys,10.20.5.132,portail_client,connexion_reussie,succes
2026-04-04 10:56:39,admin.sys,10.20.3.59,vpn,connexion_reussie,succes
2026-04-04 10:57:29,svc_batch,10.20.4.50,serveur_bi,connexion_reussie,succes
2026-04-04 10:57:39,a.bernard,10.20.7.67,vpn,connexion_reussie,succes
2026-04-04 11:01:15,c.dubois,10.20.9.211,portail_client,connexion_reussie,succes
2026-04-04 11:01:45,f.petit,10.20.8.92,scada,connexion_reussie,succes
2026-04-04 11:03:58,n.faure,10.20.4.12,api_espace_client,connexion_reussie,succes
2026-04-04 11:05:35,p.garcia,10.20.3.104,api_espace_client,connexion_reussie,succes
2026-04-04 11:05:54,m.roux,10.20.6.73,scada,connexion_reussie,succes
2026-04-04 11:09:55,admin.sys,10.20.3.15,vpn,connexion_reussie,succes
2026-04-04 11:10:04,t.robin,10.20.6.88,active_directory,connexion_reussie,succes
2026-04-04 11:12:14,p.garcia,10.20.11.179,scada,connexion_reussie,succes
2026-04-04 11:13:12,m.roux,10.20.12.28,active_directory,connexion_reussie,succes
2026-04-04 11:13:40,p.garcia,10.20.10.118,vpn,connexion_reussie,succes
2026-04-04 11:13:50,p.garcia,10.20.7.247,active_directory,connexion_reussie,succes
2026-04-04 11:19:57,m.roux,10.20.2.27,vpn,connexion_reussie,succes
2026-04-04 11:20:53,svc_batch,10.20.0.29,active_directory,connexion_reussie,succes
2026-04-04 11:20:58,e.blanc,10.20.12.81,api_espace_client,connexion_reussie,succes
2026-04-04 11:22:23,l.henry,10.20.8.54,api_espace_client,connexion_reussie,succes
2026-04-04 11:25:20,n.faure,10.20.7.69,api_espace_client,connexion_reussie,succes
2026-04-04 11:25:40,e.blanc,10.20.6.233,scada,connexion_reussie,succes
2026-04-04 11:25:41,p.garcia,10.20.3.82,active_directory,connexion_reussie,succes
2026-04-04 11:30:02,prestataire_ext,10.20.11.96,plateforme_data,connexion_reussie,succes
2026-04-04 11:32:25,svc_batch,10.20.8.187,plateforme_data,export_donnees,succes
2026-04-04 11:33:16,p.garcia,10.20.5.18,plateforme_data,connexion_reussie,succes
2026-04-04 11:34:18,svc_batch,10.20.6.155,portail_client,connexion_reussie,succes
2026-04-04 11:35:04,t.robin,10.20.10.74,plateforme_data,connexion_reussie,succes
2026-04-04 11:37:39,p.garcia,10.20.11.170,scada,connexion_reussie,succes
2026-04-04 11:38:00,t.robin,10.20.9.99,scada,acces_refuse,echec
2026-04-04 11:39:01,f.petit,10.20.10.49,portail_client,connexion_reussie,succes
2026-04-04 11:39:16,e.blanc,10.20.9.15,active_directory,connexion_reussie,succes
2026-04-04 11:40:27,t.robin,10.20.11.132,active_directory,connexion_reussie,succes
2026-04-04 11:43:53,f.petit,10.20.3.124,plateforme_data,connexion_reussie,succes
2026-04-04 11:46:13,j.morel,10.20.6.117,vpn,connexion_reussie,succes
2026-04-04 11:48:06,a.bernard,10.20.6.116,scada,connexion_reussie,succes
2026-04-04 11:50:39,prestataire_ext,10.20.2.184,serveur_bi,acces_refuse,echec
2026-04-04 11:51:54,c.dubois,10.20.2.95,active_directory,connexion_reussie,succes
2026-04-04 11:55:21,f.petit,10.20.12.199,scada,connexion_reussie,succes
2026-04-04 11:56:08,t.robin,10.20.10.31,vpn,connexion_reussie,succes
2026-04-04 11:56:19,prestataire_ext,10.20.7.72,vpn,export_donnees,succes
2026-04-04 11:58:25,n.faure,10.20.7.155,active_directory,connexion_reussie,succes
2026-04-04 12:00:39,a.bernard,10.20.8.232,vpn,connexion_reussie,succes
2026-04-04 12:03:16,j.morel,10.20.3.123,portail_client,connexion_reussie,succes
2026-04-04 12:05:41,s.leroy,10.20.1.224,portail_client,connexion_reussie,succes
2026-04-04 12:06:54,e.blanc,10.20.12.206,serveur_bi,connexion_reussie,succes
2026-04-04 12:08:22,f.petit,10.20.12.213,vpn,connexion_reussie,succes
2026-04-04 12:10:53,admin.sys,10.20.7.69,vpn,connexion_reussie,succes
2026-04-04 12:12:13,l.henry,10.20.7.107,scada,connexion_reussie,succes
2026-04-04 12:14:10,m.roux,10.20.12.183,plateforme_data,connexion_reussie,succes
2026-04-04 12:15:19,l.henry,10.20.7.170,api_espace_client,connexion_reussie,succes
2026-04-04 12:20:14,j.morel,10.20.2.166,api_espace_client,connexion_reussie,succes
2026-04-04 12:20:40,t.robin,10.20.5.217,serveur_bi,connexion_reussie,succes
2026-04-04 12:21:28,svc_batch,10.20.12.11,scada,connexion_reussie,succes
2026-04-04 12:21:44,m.roux,10.20.2.184,serveur_bi,connexion_reussie,succes
2026-04-04 12:24:41,p.garcia,10.20.8.232,serveur_bi,connexion_reussie,succes
2026-04-04 12:26:09,e.blanc,10.20.7.64,serveur_bi,connexion_reussie,succes
2026-04-04 12:26:41,prestataire_ext,10.20.2.109,api_espace_client,connexion_echouee,echec
2026-04-04 12:30:56,j.morel,10.20.5.202,api_espace_client,connexion_reussie,succes
2026-04-04 12:31:11,c.dubois,10.20.5.242,api_espace_client,connexion_reussie,succes
2026-04-04 12:32:39,m.roux,10.20.5.240,portail_client,connexion_reussie,succes
2026-04-04 12:32:43,c.dubois,10.20.9.99,active_directory,connexion_reussie,succes
2026-04-04 12:34:28,admin.sys,10.20.9.23,vpn,connexion_reussie,succes
2026-04-04 12:35:09,p.garcia,10.20.8.41,serveur_bi,connexion_reussie,succes
2026-04-04 12:35:39,admin.sys,10.20.2.204,serveur_bi,connexion_reussie,succes
2026-04-04 12:36:23,l.henry,10.20.5.213,serveur_bi,connexion_reussie,succes
2026-04-04 12:38:29,a.bernard,10.20.7.93,scada,connexion_reussie,succes
2026-04-04 12:39:51,admin.sys,10.20.7.85,serveur_bi,connexion_reussie,succes
2026-04-04 12:41:19,s.leroy,10.20.10.106,vpn,connexion_reussie,succes
2026-04-04 12:42:09,t.robin,10.20.0.128,active_directory,connexion_reussie,succes
2026-04-04 12:42:16,a.bernard,10.20.12.10,active_directory,connexion_reussie,succes
2026-04-04 12:42:37,admin.sys,10.20.10.152,plateforme_data,connexion_reussie,succes
2026-04-04 12:44:11,m.roux,10.20.7.83,plateforme_data,connexion_reussie,succes
2026-04-04 12:46:04,e.blanc,10.20.2.107,serveur_bi,connexion_reussie,succes
2026-04-04 12:47:04,s.leroy,10.20.3.232,portail_client,connexion_reussie,succes
2026-04-04 12:47:20,t.robin,10.20.12.36,serveur_bi,connexion_reussie,succes
2026-04-04 12:48:13,svc_batch,10.20.3.20,serveur_bi,connexion_reussie,succes
2026-04-04 12:48:33,j.morel,10.20.12.178,serveur_bi,connexion_reussie,succes
2026-04-04 12:48:49,f.petit,10.20.12.159,vpn,connexion_reussie,succes
2026-04-04 12:48:59,prestataire_ext,10.20.5.56,portail_client,connexion_reussie,succes
2026-04-04 12:50:03,admin.sys,10.20.10.156,api_espace_client,connexion_reussie,succes
2026-04-04 12:51:37,f.petit,10.20.8.168,scada,connexion_reussie,succes
2026-04-04 12:52:53,l.henry,10.20.9.63,plateforme_data,connexion_reussie,succes
2026-04-04 12:53:28,c.dubois,10.20.1.175,portail_client,connexion_reussie,succes
2026-04-04 12:54:16,svc_batch,10.20.8.206,api_espace_client,connexion_reussie,succes
2026-04-04 12:54:26,t.robin,10.20.3.66,serveur_bi,connexion_reussie,succes
2026-04-04 12:58:33,p.garcia,10.20.0.181,portail_client,connexion_reussie,succes
2026-04-04 13:01:57,a.bernard,10.20.1.128,api_espace_client,connexion_reussie,succes
2026-04-04 13:03:55,svc_batch,10.20.4.7,active_directory,connexion_reussie,succes
2026-04-04 13:04:46,admin.sys,10.20.6.141,portail_client,connexion_reussie,succes
2026-04-04 13:06:28,l.henry,10.20.10.214,vpn,connexion_reussie,succes
2026-04-04 13:08:37,prestataire_ext,10.20.8.76,api_espace_client,acces_refuse,echec
2026-04-04 13:10:14,t.robin,10.20.1.7,scada,connexion_reussie,succes
2026-04-04 13:11:50,f.petit,10.20.0.155,active_directory,connexion_reussie,succes
2026-04-04 13:12:17,f.petit,10.20.5.49,api_espace_client,connexion_reussie,succes
2026-04-04 13:13:22,n.faure,10.20.10.136,serveur_bi,connexion_reussie,succes
2026-04-04 13:15:14,prestataire_ext,10.20.4.233,active_directory,connexion_reussie,succes
2026-04-04 13:16:08,t.robin,10.20.9.114,serveur_bi,modification_config,succes
2026-04-04 13:16:24,j.morel,10.20.8.154,scada,connexion_reussie,succes
2026-04-04 13:19:42,prestataire_ext,10.20.7.89,portail_client,connexion_reussie,succes
2026-04-04 13:21:42,n.faure,10.20.12.216,serveur_bi,connexion_reussie,succes
2026-04-04 13:23:08,svc_batch,10.20.7.149,vpn,connexion_reussie,succes
2026-04-04 13:23:18,svc_batch,10.20.4.132,vpn,connexion_reussie,succes
2026-04-04 13:23:53,admin.sys,10.20.6.225,scada,export_donnees,succes
2026-04-04 13:24:28,s.leroy,10.20.4.216,plateforme_data,connexion_echouee,echec
2026-04-04 13:25:04,m.roux,10.20.11.168,serveur_bi,connexion_reussie,succes
2026-04-04 13:27:37,s.leroy,10.20.5.104,scada,connexion_reussie,succes
2026-04-04 13:32:45,c.dubois,10.20.1.123,active_directory,connexion_reussie,succes
2026-04-04 13:33:42,a.bernard,10.20.8.100,serveur_bi,connexion_reussie,succes
2026-04-04 13:36:11,j.morel,10.20.7.210,scada,connexion_reussie,succes
2026-04-04 13:36:49,a.bernard,10.20.11.117,active_directory,connexion_reussie,succes
2026-04-04 13:37:21,p.garcia,10.20.8.14,scada,connexion_reussie,succes
2026-04-04 13:37:37,n.faure,10.20.11.186,plateforme_data,connexion_reussie,succes
2026-04-04 13:38:12,n.faure,10.20.10.20,scada,connexion_reussie,succes
2026-04-04 13:39:50,admin.sys,10.20.7.245,scada,connexion_reussie,succes
2026-04-04 13:40:41,l.henry,10.20.2.147,scada,connexion_reussie,succes
2026-04-04 13:45:43,s.leroy,10.20.5.108,api_espace_client,connexion_reussie,succes
2026-04-04 13:45:46,a.bernard,10.20.7.152,serveur_bi,connexion_reussie,succes
2026-04-04 13:45:58,j.morel,10.20.8.145,scada,connexion_reussie,succes
2026-04-04 13:47:03,e.blanc,10.20.4.85,active_directory,connexion_reussie,succes
2026-04-04 13:49:17,j.morel,10.20.8.26,serveur_bi,connexion_reussie,succes
2026-04-04 13:51:06,s.leroy,10.20.5.222,serveur_bi,connexion_reussie,succes
2026-04-04 13:51:33,n.faure,10.20.4.221,api_espace_client,connexion_reussie,succes
2026-04-04 13:51:34,c.dubois,10.20.12.103,api_espace_client,connexion_reussie,succes
2026-04-04 13:52:30,p.garcia,10.20.0.173,scada,connexion_reussie,succes
2026-04-04 13:52:44,f.petit,10.20.3.192,vpn,export_donnees,succes
2026-04-04 13:52:59,c.dubois,10.20.1.165,scada,connexion_reussie,succes
2026-04-04 13:53:42,prestataire_ext,10.20.1.185,plateforme_data,connexion_reussie,succes
2026-04-04 13:56:14,a.bernard,10.20.9.21,scada,connexion_reussie,succes
2026-04-04 14:02:06,l.henry,10.20.0.217,plateforme_data,modification_config,succes
2026-04-04 14:04:31,prestataire_ext,10.20.11.131,vpn,connexion_reussie,succes
2026-04-04 14:07:43,t.robin,10.20.5.132,serveur_bi,connexion_reussie,succes
2026-04-04 14:07:46,f.petit,10.20.10.115,plateforme_data,connexion_reussie,succes
2026-04-04 14:08:53,c.dubois,10.20.10.170,scada,connexion_reussie,succes
2026-04-04 14:10:04,e.blanc,10.20.11.89,plateforme_data,connexion_reussie,succes
2026-04-04 14:11:06,n.faure,10.20.6.181,plateforme_data,connexion_echouee,echec
2026-04-04 14:12:45,admin.sys,10.20.3.122,plateforme_data,connexion_reussie,succes
2026-04-04 14:13:16,f.petit,10.20.10.202,api_espace_client,connexion_reussie,succes
2026-04-04 14:14:46,c.dubois,10.20.2.100,serveur_bi,connexion_reussie,succes
2026-04-04 14:15:39,prestataire_ext,10.20.5.247,vpn,connexion_reussie,succes
2026-04-04 14:16:56,m.roux,10.20.7.131,serveur_bi,connexion_reussie,succes
2026-04-04 14:18:00,a.bernard,10.20.11.218,scada,connexion_reussie,succes
2026-04-04 14:21:43,l.henry,10.20.9.242,portail_client,connexion_reussie,succes
2026-04-04 14:22:23,s.leroy,10.20.11.21,serveur_bi,connexion_reussie,succes
2026-04-04 14:23:32,a.bernard,10.20.0.104,serveur_bi,connexion_echouee,echec
2026-04-04 14:26:30,admin.sys,10.20.3.19,active_directory,acces_refuse,echec
2026-04-04 14:30:49,s.leroy,10.20.1.223,portail_client,connexion_reussie,succes
2026-04-04 14:36:18,j.morel,10.20.9.173,plateforme_data,connexion_reussie,succes
2026-04-04 14:38:49,n.faure,10.20.4.179,serveur_bi,connexion_reussie,succes
2026-04-04 14:43:25,s.leroy,10.20.10.56,api_espace_client,connexion_reussie,succes
2026-04-04 14:44:55,n.faure,10.20.0.149,scada,connexion_reussie,succes
2026-04-04 14:45:17,a.bernard,10.20.2.179,portail_client,connexion_reussie,succes
2026-04-04 14:45:21,admin.sys,10.20.8.48,scada,connexion_reussie,succes
2026-04-04 14:45:25,n.faure,10.20.11.140,serveur_bi,connexion_reussie,succes
2026-04-04 14:45:52,m.roux,10.20.9.12,api_espace_client,connexion_reussie,succes
2026-04-04 14:46:11,l.henry,10.20.0.41,vpn,connexion_reussie,succes
2026-04-04 14:47:17,c.dubois,10.20.6.119,api_espace_client,connexion_echouee,echec
2026-04-04 14:49:59,l.henry,10.20.8.6,api_espace_client,connexion_reussie,succes
2026-04-04 14:51:13,e.blanc,10.20.5.70,serveur_bi,connexion_echouee,echec
2026-04-04 14:52:31,svc_batch,10.20.2.183,active_directory,connexion_reussie,succes
2026-04-04 14:57:07,m.roux,10.20.8.9,vpn,connexion_reussie,succes
2026-04-04 14:57:27,prestataire_ext,10.20.10.9,vpn,connexion_reussie,succes
2026-04-04 15:02:08,t.robin,10.20.1.232,scada,connexion_reussie,succes
2026-04-04 15:02:26,svc_batch,10.20.9.119,active_directory,connexion_reussie,succes
