date,zone,temp_moyenne_c,temp_min_c,temp_max_c
2024-01-18,Coteaux-Ouest,1.84,-4.93,3.47
2024-01-19,Coteaux-Ouest,5.84,1.92,12.05
2024-01-20,Coteaux-Ouest,3.08,-0.46,9.96
2024-01-21,Coteaux-Ouest,3.87,-0.71,10.06
2024-01-22,Coteaux-Ouest,2.8,-1.48,11.44
2024-01-23,Coteaux-Ouest,3.13,-4.75,6.89
2024-01-24,Coteaux-Ouest,4.08,-1.7,10.51
2024-01-25,Coteaux-Ouest,0.88,-1.36,3.09
2024-01-26,Coteaux-Ouest,4.76,1.12,9.91
2024-01-27,Coteaux-Ouest,0.47,-3.25,3.81
2024-01-28,Coteaux-Ouest,3.56,-0.37,10.25
2024-01-29,Coteaux-Ouest,2.86,-0.6,7.79
2024-01-30,Coteaux-Ouest,3.16,-3.53,9.8
2024-01-31,Coteaux-Ouest,2.76,-2.47,7.09
2024-02-01,Coteaux-Ouest,4.38,-0.54,12.85
2024-02-02,Coteaux-Ouest,1.03,-4.22,8.12
2024-02-03,Coteaux-Ouest,2.16,-1.9,5.03
2024-02-04,Coteaux-Ouest,4.24,0.94,8.98
2024-02-05,Coteaux-Ouest,4.25,-0.51,9.21
2024-02-06,Coteaux-Ouest,2.61,-1.38,7.82
2024-02-07,Coteaux-Ouest,2.42,0.38,6.98
2024-02-08,Coteaux-Ouest,3.5,-2.72,6.83
2024-02-09,Coteaux-Ouest,1.8,-0.62,8.76
2024-02-10,Coteaux-Ouest,4.96,1.39,7.98
2024-02-11,Coteaux-Ouest,3.52,3.08,8.71
2024-02-12,Coteaux-Ouest,3.34,-0.65,3.53
2024-02-13,Coteaux-Ouest,2.21,-2.72,6.86
2024-02-14,Coteaux-Ouest,9.23,5.08,12.88
2024-02-15,Coteaux-Ouest,4.41,-3.54,8.91
2024-02-16,Coteaux-Ouest,7.23,3.81,10.91
2024-02-17,Coteaux-Ouest,1.3,-3.49,4.04
2024-02-18,Coteaux-Ouest,1.48,0.43,2.7
2024-02-19,Coteaux-Ouest,2.06,-1.45,7.38
2024-02-20,Coteaux-Ouest,4.32,1.33,11.4
2024-02-21,Coteaux-Ouest,7.31,3.13,16.06
2024-02-22,Coteaux-Ouest,5.32,-1.01,7.29
2024-02-23,Coteaux-Ouest,3.26,-0.92,8.32
2024-02-24,Coteaux-Ouest,9.05,4.09,15.67
2024-02-25,Coteaux-Ouest,4.52,-0.76,7.53
2024-02-26,Coteaux-Ouest,7.91,4.45,10.77
2024-02-27,Coteaux-Ouest,3.25,0.18,10.28
2024-02-28,Coteaux-Ouest,8.36,2.09,15.18
2024-02-29,Coteaux-Ouest,5.02,-1.39,10.3
2024-03-01,Coteaux-Ouest,8.59,7.59,14.31
2024-03-02,Coteaux-Ouest,4.77,-0.39,12.2
2024-03-03,Coteaux-Ouest,10.12,7.14,12.91
2024-03-04,Coteaux-Ouest,5.78,4.47,7.24
2024-03-05,Coteaux-Ouest,3.88,-0.43,7.34
2024-03-06,Coteaux-Ouest,4.08,-0.09,11.3
2024-03-07,Coteaux-Ouest,3.48,-0.89,7.87
2024-03-08,Coteaux-Ouest,7.19,3.96,11.82
2024-03-09,Coteaux-Ouest,6.95,1.9,10.72
2024-03-10,Coteaux-Ouest,6.19,5.17,13.02
2024-03-11,Coteaux-Ouest,6.28,3.99,11.94
2024-03-12,Coteaux-Ouest,5.18,2.15,11.14
2024-03-13,Coteaux-Ouest,6.01,2.98,9.69
2024-03-14,Coteaux-Ouest,5.74,1.57,11.02
2024-03-15,Coteaux-Ouest,9.42,6.75,16.68
2024-03-16,Coteaux-Ouest,8.87,5.9,13.24
2024-03-17,Coteaux-Ouest,8.68,2.04,12.61
2024-03-18,Coteaux-Ouest,4.98,1.7,10.52
2024-03-19,Coteaux-Ouest,7.37,2.55,14.96
2024-03-20,Coteaux-Ouest,5.39,2.84,11.11
2024-03-21,Coteaux-Ouest,9.82,4.82,14.96
2024-03-22,Coteaux-Ouest,5.13,-3.43,10.98
2024-03-23,Coteaux-Ouest,8.43,3.27,10.22
2024-03-24,Coteaux-Ouest,6.76,1.42,12.83
2024-03-25,Coteaux-Ouest,6.15,0.08,10.93
2024-03-26,Coteaux-Ouest,5.79,3.3,10.99
2024-03-27,Coteaux-Ouest,9.49,7.84,13.85
2024-03-28,Coteaux-Ouest,5.37,2.32,9.78
2024-03-29,Coteaux-Ouest,7.29,3.27,12.13
2024-03-30,Coteaux-Ouest,10.01,8.45,13.7
2024-03-31,Coteaux-Ouest,8.24,4.83,11.65
2024-04-01,Coteaux-Ouest,5.83,1.91,9.02
2024-04-02,Coteaux-Ouest,8.88,7.47,11.34
2024-04-03,Coteaux-Ouest,11.5,8.32,15.66
2024-04-04,Coteaux-Ouest,9.27,5.67,11.67
2024-04-05,Coteaux-Ouest,12.95,10.1,22.99
2024-04-06,Coteaux-Ouest,12.19,7.85,14.79
2024-04-07,Coteaux-Ouest,11.57,6.65,14.98
2024-04-08,Coteaux-Ouest,10.73,8.72,17.12
2024-04-09,Coteaux-Ouest,8.72,3.0,14.16
2024-04-10,Coteaux-Ouest,7.25,3.92,10.55
2024-04-11,Coteaux-Ouest,12.14,10.03,16.72
2024-04-12,Coteaux-Ouest,17.05,12.4,20.74
2024-04-13,Coteaux-Ouest,7.66,1.99,11.75
2024-04-14,Coteaux-Ouest,15.83,13.71,21.3
2024-04-15,Coteaux-Ouest,13.42,8.51,17.55
2024-04-16,Coteaux-Ouest,12.6,10.64,19.51
2024-04-17,Coteaux-Ouest,9.49,5.27,12.21
2024-04-18,Coteaux-Ouest,14.58,10.09,17.61
2024-04-19,Coteaux-Ouest,12.47,8.48,18.01
2024-04-20,Coteaux-Ouest,12.32,8.81,17.89
2024-04-21,Coteaux-Ouest,8.93,4.25,17.29
2024-04-22,Coteaux-Ouest,13.72,9.65,19.21
2024-04-23,Coteaux-Ouest,13.04,8.87,15.74
2024-04-24,Coteaux-Ouest,8.03,7.46,13.69
2024-04-25,Coteaux-Ouest,7.79,4.64,14.74
2024-04-26,Coteaux-Ouest,12.51,8.21,17.08
2024-04-27,Coteaux-Ouest,16.18,13.21,17.11
2024-04-28,Coteaux-Ouest,16.55,12.33,20.88
2024-04-29,Coteaux-Ouest,11.14,7.03,16.29
2024-04-30,Coteaux-Ouest,12.67,8.05,17.88
2024-05-01,Coteaux-Ouest,14.63,12.34,18.66
2024-05-02,Coteaux-Ouest,10.81,5.72,16.36
2024-05-03,Coteaux-Ouest,17.19,15.87,20.09
2024-05-04,Coteaux-Ouest,14.35,13.93,18.27
2024-05-05,Coteaux-Ouest,19.51,13.2,23.69
2024-05-06,Coteaux-Ouest,16.85,13.77,22.66
2024-05-07,Coteaux-Ouest,11.84,7.51,19.06
2024-05-08,Coteaux-Ouest,14.65,10.58,21.5
2024-05-09,Coteaux-Ouest,16.0,14.17,20.42
2024-05-10,Coteaux-Ouest,18.41,11.98,22.75
2024-05-11,Coteaux-Ouest,16.15,9.1,23.1
2024-05-12,Coteaux-Ouest,15.68,12.8,20.2
2024-05-13,Coteaux-Ouest,14.98,11.37,20.45
2024-05-14,Coteaux-Ouest,17.0,11.99,24.32
2024-05-15,Coteaux-Ouest,17.49,11.73,21.37
2024-05-16,Coteaux-Ouest,12.86,6.25,18.09
2024-05-17,Coteaux-Ouest,17.42,13.82,22.19
2024-05-18,Coteaux-Ouest,19.42,14.93,25.47
2024-05-19,Coteaux-Ouest,17.73,13.34,19.83
2024-05-20,Coteaux-Ouest,17.86,17.58,24.24
2024-05-21,Coteaux-Ouest,18.5,14.66,23.08
2024-05-22,Coteaux-Ouest,15.67,12.34,22.59
2024-05-23,Coteaux-Ouest,14.61,10.33,17.16
2024-05-24,Coteaux-Ouest,16.17,13.34,22.04
2024-05-25,Coteaux-Ouest,19.12,15.02,25.12
2024-05-26,Coteaux-Ouest,16.67,11.86,20.79
2024-05-27,Coteaux-Ouest,18.22,14.01,20.39
2024-05-28,Coteaux-Ouest,18.81,14.78,22.34
2024-05-29,Coteaux-Ouest,21.91,16.94,26.97
2024-05-30,Coteaux-Ouest,16.88,13.22,23.05
2024-05-31,Coteaux-Ouest,16.87,12.53,25.21
2024-06-01,Coteaux-Ouest,14.87,9.15,22.06
2024-06-02,Coteaux-Ouest,19.6,19.53,29.09
2024-06-03,Coteaux-Ouest,16.71,12.81,24.6
2024-06-04,Coteaux-Ouest,16.79,12.83,19.68
2024-06-05,Coteaux-Ouest,16.81,11.52,22.47
2024-06-06,Coteaux-Ouest,16.9,13.72,21.53
2024-06-07,Coteaux-Ouest,19.96,17.94,23.97
2024-06-08,Coteaux-Ouest,19.9,18.04,25.96
2024-06-09,Coteaux-Ouest,19.52,15.8,24.66
2024-06-10,Coteaux-Ouest,18.89,15.87,27.3
2024-06-11,Coteaux-Ouest,20.76,18.31,28.01
2024-06-12,Coteaux-Ouest,13.34,8.34,19.45
2024-06-13,Coteaux-Ouest,17.75,15.45,20.21
2024-06-14,Coteaux-Ouest,19.5,17.6,25.37
2024-06-15,Coteaux-Ouest,19.03,14.6,21.87
2024-06-16,Coteaux-Ouest,22.43,17.58,30.47
2024-06-17,Coteaux-Ouest,19.57,15.96,22.89
2024-06-18,Coteaux-Ouest,17.11,15.57,23.89
2024-06-19,Coteaux-Ouest,17.01,11.67,20.58
2024-06-20,Coteaux-Ouest,16.27,13.98,22.59
2024-06-21,Coteaux-Ouest,21.34,15.52,26.56
2024-06-22,Coteaux-Ouest,21.63,18.15,27.45
2024-06-23,Coteaux-Ouest,17.41,13.92,19.61
2024-06-24,Coteaux-Ouest,23.19,20.01,30.1
2024-06-25,Coteaux-Ouest,20.63,16.76,27.5
2024-06-26,Coteaux-Ouest,18.36,14.66,21.1
2024-06-27,Coteaux-Ouest,22.49,19.04,25.41
2024-06-28,Coteaux-Ouest,20.57,16.53,25.82
2024-06-29,Coteaux-Ouest,19.91,16.26,26.53
2024-06-30,Coteaux-Ouest,18.08,12.03,24.46
2024-07-01,Coteaux-Ouest,20.43,18.11,24.47
2024-07-02,Coteaux-Ouest,20.05,15.86,27.89
2024-07-03,Coteaux-Ouest,20.31,19.06,24.81
2024-07-04,Coteaux-Ouest,21.21,15.37,23.27
2024-07-05,Coteaux-Ouest,18.61,13.18,22.54
2024-07-06,Coteaux-Ouest,22.67,16.28,24.16
2024-07-07,Coteaux-Ouest,19.73,14.85,27.77
2024-07-08,Coteaux-Ouest,19.85,14.83,25.06
2024-07-09,Coteaux-Ouest,19.13,16.0,24.3
2024-07-10,Coteaux-Ouest,24.25,19.73,29.83
2024-07-11,Coteaux-Ouest,23.36,18.35,29.32
2024-07-12,Coteaux-Ouest,21.75,18.02,26.0
2024-07-13,Coteaux-Ouest,20.09,16.24,23.43
2024-07-14,Coteaux-Ouest,17.3,14.58,21.79
2024-07-15,Coteaux-Ouest,19.7,15.09,26.37
2024-07-16,Coteaux-Ouest,18.28,15.72,23.42
2024-07-17,Coteaux-Ouest,19.87,15.36,23.63
2024-07-18,Coteaux-Ouest,20.16,14.99,23.72
2024-07-19,Coteaux-Ouest,25.15,21.04,30.15
2024-07-20,Coteaux-Ouest,20.42,14.63,22.41
2024-07-21,Coteaux-Ouest,17.72,13.57,21.56
2024-07-22,Coteaux-Ouest,18.3,13.86,23.96
2024-07-23,Coteaux-Ouest,17.49,11.01,25.06
2024-07-24,Coteaux-Ouest,20.44,16.25,25.34
2024-07-25,Coteaux-Ouest,16.98,12.47,22.2
2024-07-26,Coteaux-Ouest,21.83,17.48,30.29
2024-07-27,Coteaux-Ouest,21.84,17.6,27.25
2024-07-28,Coteaux-Ouest,17.9,14.5,25.19
2024-07-29,Coteaux-Ouest,20.36,18.32,27.03
2024-07-30,Coteaux-Ouest,23.53,20.0,27.38
2024-07-31,Coteaux-Ouest,18.0,15.23,24.45
2024-08-01,Coteaux-Ouest,19.26,16.42,25.69
2024-08-02,Coteaux-Ouest,20.98,18.27,26.24
2024-08-03,Coteaux-Ouest,20.26,15.6,27.59
2024-08-04,Coteaux-Ouest,18.92,13.5,20.86
2024-08-05,Coteaux-Ouest,22.14,17.22,26.1
2024-08-06,Coteaux-Ouest,16.57,13.31,24.18
2024-08-07,Coteaux-Ouest,21.95,16.74,29.11
2024-08-08,Coteaux-Ouest,20.96,16.33,25.09
2024-08-09,Coteaux-Ouest,22.44,16.65,26.17
2024-08-10,Coteaux-Ouest,23.35,20.24,24.02
2024-08-11,Coteaux-Ouest,17.62,15.13,21.18
2024-08-12,Coteaux-Ouest,15.38,12.5,20.89
2024-08-13,Coteaux-Ouest,18.64,13.79,21.22
2024-08-14,Coteaux-Ouest,24.2,20.47,29.75
2024-08-15,Coteaux-Ouest,19.48,16.76,23.28
2024-08-16,Coteaux-Ouest,20.05,15.53,26.06
2024-08-17,Coteaux-Ouest,20.7,14.37,31.57
2024-08-18,Coteaux-Ouest,21.0,15.83,28.74
2024-08-19,Coteaux-Ouest,18.87,16.39,22.56
2024-08-20,Coteaux-Ouest,20.5,16.65,27.84
2024-08-21,Coteaux-Ouest,18.99,14.51,25.0
2024-08-22,Coteaux-Ouest,19.15,13.62,22.22
2024-08-23,Coteaux-Ouest,19.36,14.64,24.69
2024-08-24,Coteaux-Ouest,20.04,16.35,26.4
2024-08-25,Coteaux-Ouest,19.41,16.84,25.96
2024-08-26,Coteaux-Ouest,22.45,18.42,27.62
2024-08-27,Coteaux-Ouest,16.23,12.91,17.72
2024-08-28,Coteaux-Ouest,18.66,14.53,23.18
2024-08-29,Coteaux-Ouest,21.7,20.13,28.31
2024-08-30,Coteaux-Ouest,17.47,11.82,21.69
2024-08-31,Coteaux-Ouest,17.63,16.1,25.97
2024-09-01,Coteaux-Ouest,21.43,17.4,27.89
2024-09-02,Coteaux-Ouest,20.09,15.45,23.71
2024-09-03,Coteaux-Ouest,16.8,12.81,22.16
2024-09-04,Coteaux-Ouest,18.67,16.24,26.31
2024-09-05,Coteaux-Ouest,14.45,12.04,14.54
2024-09-06,Coteaux-Ouest,16.43,12.42,21.92
2024-09-07,Coteaux-Ouest,20.21,18.76,23.42
2024-09-08,Coteaux-Ouest,19.63,16.47,25.98
2024-09-09,Coteaux-Ouest,16.46,14.83,20.11
2024-09-10,Coteaux-Ouest,18.87,11.49,27.94
2024-09-11,Coteaux-Ouest,17.36,11.23,23.59
2024-09-12,Coteaux-Ouest,14.92,12.02,21.19
2024-09-13,Coteaux-Ouest,16.09,10.73,23.74
2024-09-14,Coteaux-Ouest,14.55,10.84,20.96
2024-09-15,Coteaux-Ouest,19.93,15.34,24.31
2024-09-16,Coteaux-Ouest,15.84,12.24,20.52
2024-09-17,Coteaux-Ouest,17.14,14.02,22.27
2024-09-18,Coteaux-Ouest,14.23,14.02,20.57
2024-09-19,Coteaux-Ouest,15.35,11.9,21.03
2024-09-20,Coteaux-Ouest,13.87,10.83,16.43
2024-09-21,Coteaux-Ouest,17.88,15.37,22.75
2024-09-22,Coteaux-Ouest,13.72,7.73,20.12
2024-09-23,Coteaux-Ouest,13.95,10.36,20.48
2024-09-24,Coteaux-Ouest,17.79,14.41,19.92
2024-09-25,Coteaux-Ouest,15.91,12.17,23.01
2024-09-26,Coteaux-Ouest,15.9,11.06,21.78
2024-09-27,Coteaux-Ouest,14.18,12.19,18.18
2024-09-28,Coteaux-Ouest,14.62,8.6,18.62
2024-09-29,Coteaux-Ouest,15.49,8.41,18.3
2024-09-30,Coteaux-Ouest,12.41,6.47,18.19
2024-10-01,Coteaux-Ouest,18.1,13.93,22.68
2024-10-02,Coteaux-Ouest,17.55,14.53,23.73
2024-10-03,Coteaux-Ouest,15.39,11.5,21.82
2024-10-04,Coteaux-Ouest,12.94,7.91,18.34
2024-10-05,Coteaux-Ouest,15.48,12.62,19.71
2024-10-06,Coteaux-Ouest,14.95,12.1,19.77
2024-10-07,Coteaux-Ouest,10.23,6.21,15.68
2024-10-08,Coteaux-Ouest,16.39,13.03,24.78
2024-10-09,Coteaux-Ouest,12.61,8.74,16.98
2024-10-10,Coteaux-Ouest,14.78,12.18,21.93
2024-10-11,Coteaux-Ouest,16.43,10.27,24.94
2024-10-12,Coteaux-Ouest,16.36,13.22,17.32
2024-10-13,Coteaux-Ouest,15.3,10.94,19.99
2024-10-14,Coteaux-Ouest,11.52,6.78,15.76
2024-10-15,Coteaux-Ouest,11.41,5.05,12.45
2024-10-16,Coteaux-Ouest,13.44,9.55,18.54
2024-10-17,Coteaux-Ouest,14.67,10.69,19.78
2024-10-18,Coteaux-Ouest,12.69,7.6,18.19
2024-10-19,Coteaux-Ouest,14.36,10.09,21.71
2024-10-20,Coteaux-Ouest,7.72,4.43,11.62
2024-10-21,Coteaux-Ouest,9.81,8.24,13.77
2024-10-22,Coteaux-Ouest,13.94,10.63,17.21
2024-10-23,Coteaux-Ouest,11.81,8.66,19.06
2024-10-24,Coteaux-Ouest,12.51,9.77,16.9
2024-10-25,Coteaux-Ouest,8.98,6.32,12.44
2024-10-26,Coteaux-Ouest,10.81,5.87,16.92
2024-10-27,Coteaux-Ouest,10.72,6.2,16.85
2024-10-28,Coteaux-Ouest,11.35,9.48,15.62
2024-10-29,Coteaux-Ouest,10.79,4.32,16.97
2024-10-30,Coteaux-Ouest,8.87,3.87,15.24
2024-10-31,Coteaux-Ouest,9.25,3.53,14.71
2024-11-01,Coteaux-Ouest,9.52,5.55,13.09
2024-11-02,Coteaux-Ouest,10.34,3.7,15.67
2024-11-03,Coteaux-Ouest,4.12,-1.49,5.53
2024-11-04,Coteaux-Ouest,12.41,6.9,15.0
2024-11-05,Coteaux-Ouest,4.8,-0.52,9.4
2024-11-06,Coteaux-Ouest,13.0,9.62,17.3
2024-11-07,Coteaux-Ouest,10.53,6.46,17.0
2024-11-08,Coteaux-Ouest,7.58,2.19,11.57
2024-11-09,Coteaux-Ouest,7.08,1.97,14.54
2024-11-10,Coteaux-Ouest,7.91,5.86,13.33
2024-11-11,Coteaux-Ouest,8.77,5.74,14.55
2024-11-12,Coteaux-Ouest,7.34,3.78,12.77
2024-11-13,Coteaux-Ouest,9.3,5.04,13.04
2024-11-14,Coteaux-Ouest,7.4,1.43,14.65
2024-11-15,Coteaux-Ouest,11.38,8.3,16.46
2024-11-16,Coteaux-Ouest,6.99,2.27,12.61
2024-11-17,Coteaux-Ouest,8.06,1.98,13.0
2024-11-18,Coteaux-Ouest,4.81,-1.77,9.69
2024-11-19,Coteaux-Ouest,7.4,3.52,12.97
2024-11-20,Coteaux-Ouest,2.12,-0.66,7.55
2024-11-21,Coteaux-Ouest,11.63,5.94,15.43
2024-11-22,Coteaux-Ouest,3.77,1.08,6.78
2024-11-23,Coteaux-Ouest,9.79,6.53,13.95
2024-11-24,Coteaux-Ouest,4.63,4.0,13.99
2024-11-25,Coteaux-Ouest,6.46,2.75,12.62
2024-11-26,Coteaux-Ouest,7.11,2.76,14.86
2024-11-27,Coteaux-Ouest,1.75,0.29,6.62
2024-11-28,Coteaux-Ouest,11.95,7.78,14.76
2024-11-29,Coteaux-Ouest,3.47,2.42,7.41
2024-11-30,Coteaux-Ouest,6.57,3.68,13.75
2024-12-01,Coteaux-Ouest,8.84,3.54,13.89
2024-12-02,Coteaux-Ouest,7.58,5.04,11.09
2024-12-03,Coteaux-Ouest,2.88,-1.53,9.42
2024-12-04,Coteaux-Ouest,6.5,3.18,9.83
2024-12-05,Coteaux-Ouest,6.62,4.77,10.88
2024-12-06,Coteaux-Ouest,10.16,6.71,16.87
2024-12-07,Coteaux-Ouest,8.6,5.21,12.78
2024-12-08,Coteaux-Ouest,7.58,3.35,13.58
2024-12-09,Coteaux-Ouest,8.24,3.05,14.82
2024-12-10,Coteaux-Ouest,7.58,4.79,15.28
2024-12-11,Coteaux-Ouest,1.81,-0.69,6.36
2024-12-12,Coteaux-Ouest,3.66,-0.45,9.34
2024-12-13,Coteaux-Ouest,3.6,-1.94,8.64
2024-12-14,Coteaux-Ouest,5.5,0.35,6.94
2024-12-15,Coteaux-Ouest,5.8,4.3,11.33
2024-12-16,Coteaux-Ouest,4.53,0.57,9.79
2024-12-17,Coteaux-Ouest,0.72,-0.97,4.77
2024-12-18,Coteaux-Ouest,7.29,3.42,12.84
2024-12-19,Coteaux-Ouest,3.66,-0.79,6.84
2024-12-20,Coteaux-Ouest,3.52,0.13,8.75
2024-12-21,Coteaux-Ouest,5.83,3.06,8.8
2024-12-22,Coteaux-Ouest,-1.84,-4.52,3.89
2024-12-23,Coteaux-Ouest,9.74,4.79,14.98
2024-12-24,Coteaux-Ouest,8.34,3.48,12.75
2024-12-25,Coteaux-Ouest,3.07,0.3,10.67
2024-12-26,Coteaux-Ouest,6.05,1.47,9.64
2024-12-27,Coteaux-Ouest,4.65,0.33,8.09
2024-12-28,Coteaux-Ouest,2.74,0.02,7.51
2024-12-29,Coteaux-Ouest,3.02,1.4,7.96
2024-12-30,Coteaux-Ouest,6.17,4.3,13.8
2024-12-31,Coteaux-Ouest,5.41,4.71,12.19
2025-01-01,Coteaux-Ouest,1.88,-2.06,8.51
2025-01-02,Coteaux-Ouest,5.88,2.46,10.16
2025-01-03,Coteaux-Ouest,3.58,0.76,7.84
2025-01-04,Coteaux-Ouest,3.29,1.61,9.87
2025-01-05,Coteaux-Ouest,0.0,-3.18,7.34
2025-01-06,Coteaux-Ouest,1.78,-1.51,8.33
2025-01-07,Coteaux-Ouest,0.84,-1.28,3.52
2025-01-08,Coteaux-Ouest,5.16,2.7,12.76
2025-01-09,Coteaux-Ouest,0.88,-2.81,5.11
2025-01-10,Coteaux-Ouest,2.13,-3.59,8.29
2025-01-11,Coteaux-Ouest,2.41,0.75,7.7
2025-01-12,Coteaux-Ouest,3.38,0.14,9.55
2025-01-13,Coteaux-Ouest,-0.07,-6.05,3.38
2025-01-14,Coteaux-Ouest,4.05,0.53,11.1
2025-01-15,Coteaux-Ouest,3.54,-1.46,8.55
2025-01-16,Coteaux-Ouest,3.96,2.82,10.31
2025-01-17,Coteaux-Ouest,6.36,0.94,13.4
2025-01-18,Coteaux-Ouest,-3.35,-3.46,-0.37
2025-01-19,Coteaux-Ouest,6.09,2.16,8.65
2025-01-20,Coteaux-Ouest,2.8,-0.03,8.69
2025-01-21,Coteaux-Ouest,-3.01,-8.38,5.65
2025-01-22,Coteaux-Ouest,3.56,-0.96,9.09
2025-01-23,Coteaux-Ouest,3.98,0.47,11.95
2025-01-24,Coteaux-Ouest,6.46,2.45,10.33
2025-01-25,Coteaux-Ouest,4.28,0.91,10.67
2025-01-26,Coteaux-Ouest,3.7,-1.47,7.83
2025-01-27,Coteaux-Ouest,0.48,0.1,4.19
2025-01-28,Coteaux-Ouest,4.82,-0.44,7.8
2025-01-29,Coteaux-Ouest,3.43,0.91,7.32
2025-01-30,Coteaux-Ouest,1.95,-3.19,7.85
2025-01-31,Coteaux-Ouest,3.97,-1.24,10.35
2025-02-01,Coteaux-Ouest,-2.07,-6.48,2.95
2025-02-02,Coteaux-Ouest,4.87,1.83,9.99
2025-02-03,Coteaux-Ouest,3.75,-1.2,9.05
2025-02-04,Coteaux-Ouest,2.56,-2.0,6.4
2025-02-05,Coteaux-Ouest,1.66,-2.69,9.28
2025-02-06,Coteaux-Ouest,3.55,-1.76,5.9
2025-02-07,Coteaux-Ouest,4.96,4.36,8.93
2025-02-08,Coteaux-Ouest,4.91,-1.67,13.21
2025-02-09,Coteaux-Ouest,4.48,-0.68,11.22
2025-02-10,Coteaux-Ouest,0.29,-6.17,2.57
2025-02-11,Coteaux-Ouest,12.1,7.12,19.62
2025-02-12,Coteaux-Ouest,2.8,-0.74,7.76
2025-02-13,Coteaux-Ouest,2.97,-1.0,6.73
2025-02-14,Coteaux-Ouest,1.36,-2.15,7.69
2025-02-15,Coteaux-Ouest,1.64,-3.59,2.61
2025-02-16,Coteaux-Ouest,5.0,0.53,9.37
2025-02-17,Coteaux-Ouest,3.03,-4.99,8.55
2025-02-18,Coteaux-Ouest,6.27,1.75,16.04
2025-02-19,Coteaux-Ouest,3.22,0.95,10.49
2025-02-20,Coteaux-Ouest,3.58,0.99,8.12
2025-02-21,Coteaux-Ouest,0.98,-2.58,5.33
2025-02-22,Coteaux-Ouest,5.24,0.14,9.55
2025-02-23,Coteaux-Ouest,5.32,-0.13,10.44
2025-02-24,Coteaux-Ouest,3.34,-0.19,9.8
2025-02-25,Coteaux-Ouest,1.16,0.94,6.25
2025-02-26,Coteaux-Ouest,1.59,-3.07,3.78
2025-02-27,Coteaux-Ouest,0.33,-4.3,5.73
2025-02-28,Coteaux-Ouest,3.46,-0.58,9.97
2025-03-01,Coteaux-Ouest,6.88,2.6,10.19
2025-03-02,Coteaux-Ouest,6.19,4.44,11.3
2025-03-03,Coteaux-Ouest,4.85,0.56,10.49
2025-03-04,Coteaux-Ouest,3.89,-0.76,8.04
2025-03-05,Coteaux-Ouest,7.46,2.06,12.25
2025-03-06,Coteaux-Ouest,4.51,1.18,13.57
2025-03-07,Coteaux-Ouest,11.56,8.56,17.54
2025-03-08,Coteaux-Ouest,9.39,8.69,11.04
2025-03-09,Coteaux-Ouest,7.22,2.47,10.77
2025-03-10,Coteaux-Ouest,5.68,3.62,10.15
2025-03-11,Coteaux-Ouest,8.85,2.61,13.94
2025-03-12,Coteaux-Ouest,4.35,0.01,8.87
2025-03-13,Coteaux-Ouest,9.86,4.37,10.55
2025-03-14,Coteaux-Ouest,9.36,7.03,13.08
2025-03-15,Coteaux-Ouest,8.36,3.68,11.06
2025-03-16,Coteaux-Ouest,2.35,0.32,9.23
2025-03-17,Coteaux-Ouest,7.96,5.91,12.51
2025-03-18,Coteaux-Ouest,10.92,6.9,15.0
2025-03-19,Coteaux-Ouest,7.82,3.55,13.01
2025-03-20,Coteaux-Ouest,8.33,4.29,15.36
2025-03-21,Coteaux-Ouest,8.94,3.11,13.26
2025-03-22,Coteaux-Ouest,10.71,4.79,13.58
2025-03-23,Coteaux-Ouest,9.87,7.76,16.78
2025-03-24,Coteaux-Ouest,7.02,5.68,10.64
2025-03-25,Coteaux-Ouest,6.82,1.72,14.18
2025-03-26,Coteaux-Ouest,12.07,7.7,18.14
2025-03-27,Coteaux-Ouest,8.66,8.12,16.46
2025-03-28,Coteaux-Ouest,10.15,3.76,14.38
2025-03-29,Coteaux-Ouest,7.02,3.79,13.38
2025-03-30,Coteaux-Ouest,5.72,3.07,8.43
2025-03-31,Coteaux-Ouest,14.54,10.49,22.1
2025-04-01,Coteaux-Ouest,7.27,1.92,10.63
2025-04-02,Coteaux-Ouest,10.26,5.85,11.59
2025-04-03,Coteaux-Ouest,8.2,4.84,9.9
2025-04-04,Coteaux-Ouest,13.36,9.48,17.97
2025-04-05,Coteaux-Ouest,10.42,6.45,17.22
2025-04-06,Coteaux-Ouest,9.55,5.4,14.82
2025-04-07,Coteaux-Ouest,13.97,11.95,19.57
2025-04-08,Coteaux-Ouest,8.85,4.63,14.22
2025-04-09,Coteaux-Ouest,10.62,7.32,15.3
2025-04-10,Coteaux-Ouest,12.77,10.67,16.15
2025-04-11,Coteaux-Ouest,10.75,6.85,12.51
2025-04-12,Coteaux-Ouest,8.33,2.69,14.46
2025-04-13,Coteaux-Ouest,9.32,6.99,15.17
2025-04-14,Coteaux-Ouest,8.56,5.07,17.07
2025-04-15,Coteaux-Ouest,12.1,6.19,16.36
2025-04-16,Coteaux-Ouest,15.22,12.66,20.73
2025-04-17,Coteaux-Ouest,12.21,9.06,19.92
2025-04-18,Coteaux-Ouest,11.95,8.56,16.71
2025-04-19,Coteaux-Ouest,10.55,6.19,17.16
2025-04-20,Coteaux-Ouest,14.73,10.41,19.39
2025-04-21,Coteaux-Ouest,10.98,8.64,15.58
2025-04-22,Coteaux-Ouest,14.72,10.01,22.07
2025-04-23,Coteaux-Ouest,14.1,12.15,21.98
